listing_type,title,price,bedrooms,bathrooms,floor_size_m2,address,suburb,area,listing_url,agent_name,agent_contact,description,listed_date,image_url,estimated_monthly_rent,estimated_annual_rent,estimated_gross_yield,yield_above_threshold,distressed_flags
sale,3 Bedroom House,1395000,3,1,907 m²,55 Joubert Street,Montagu,Montagu,https://www.property24.com/for-sale/montagu/montagu/western-cape/7595/116974058,,,Exclusive Mandate - Montagu plays a powerful role in property demand. The ongoing ...,,https://images.prop24.com/373497860/Ensure264x153,6000,72000,5.16,False,
sale,2 Bedroom Apartment,2150000,2,2,104 m²,Montagu,Montagu,Montagu,https://www.property24.com/for-sale/montagu/montagu/western-cape/7595/111533107,,,"Exclusive Mandate  - Tucked away in an intimate and beautifully maintained setting, this stylish upstairs unit offers the perfect blend ...",,https://images.prop24.com/373497860/Ensure264x153,6000,72000,3.35,False,
sale,Farm,4800000,1,0,634 ha,Montagu Rural,Montagu Rural,Montagu,https://www.property24.com/for-sale/montagu-rural/montagu/western-cape/16612/116973483,,,"Exclusive Dual Mandate -  Escape to true countryside freedom with this rugged, off-the-grid farm nestled in unspoiled mountain terrain. ...",,https://images.prop24.com/373497860/Ensure264x153,4500,54000,1.12,False,mandate
sale,3 Bedroom House,5800000,3,3,300 m²,Montagu,Montagu,Montagu,https://www.property24.com/for-sale/montagu/montagu/western-cape/7595/116935376,,,"SOLE AND EXCLUSIVE

Awaken to the majestic calls of a Fish Eagle encircling the peaceful dam situated in front of your beautiful ...",,https://images.prop24.com/255290839/Ensure264x153,6000,72000,1.24,False,
sale,2 Bedroom House,3500000,2,2,716 m²,Montagu,Montagu,Montagu,https://www.property24.com/for-sale/montagu/montagu/western-cape/7595/116985268,,,"- Exclusive Sole Mandate -

Nestled in the heart of Montagu, this charming home offers comfortable living with breathtaking mountain ...",,https://images.prop24.com/375007774/Ensure264x153,6000,72000,2.06,False,mandate
sale,2 Bedroom Townhouse,1500000,2,1,91 m²,Montagu,Montagu,Montagu,https://www.property24.com/for-sale/montagu/montagu/western-cape/7595/116975175,,,"SOLE AND EXCLUSIVE MANDATE TO ILSE OLIVIER
Step into a townhouse where comfort meets tranquility. This spacious ground-floor home ...",,https://images.prop24.com/364949640/Ensure264x153,6000,72000,4.8,False,
sale,2 Bedroom Apartment,1200000,2,1,98 m²,5 Rawson Street,Montagu,Montagu,https://www.property24.com/for-sale/montagu/montagu/western-cape/7595/116742754,,,"Nestled in the heart of Montagu and close to various amenities, this ground-floor ...",,https://images.prop24.com/255290839/Ensure264x153,6000,72000,6.0,False,
sale,Farm,4800000,1,0,634 ha,Montagu Rural,Montagu Rural,Montagu,https://www.property24.com/for-sale/montagu-rural/montagu/western-cape/16612/116788345,,,"Exclusive Dual Mandate -  Escape to true countryside freedom with this rugged, off-the-grid farm nestled in unspoiled mountain terrain. ...",,https://images.prop24.com/373497860/Ensure264x153,4500,54000,1.12,False,mandate
sale,3 Bedroom House,3100000,3,2,613 m²,13 Keerom Street,Montagu,Montagu,https://www.property24.com/for-sale/montagu/montagu/western-cape/7595/116766660,,,"SOLE AND EXCLUSIVE

This beautiful abode is tucked away in a cul-de-sac with ...",,https://images.prop24.com/255290839/Ensure264x153,6000,72000,2.32,False,
sale,Farm,3995000,1,0,10 ha,Montagu Rural,Montagu Rural,Montagu,https://www.property24.com/for-sale/montagu-rural/montagu/western-cape/16612/116781353,,,"Dual Mandate - Set along the scenic R62, with uninterrupted views and spectacular sunsets over the Langeberg Mountains, Klipheuwel Farm ...",,https://images.prop24.com/275641266/Ensure264x153,4500,54000,1.35,False,mandate
sale,Farm,6950000,1,0,8 130 m²,For The Connoisseur (647),Montagu Rural,Montagu,https://www.property24.com/for-sale/montagu-rural/montagu/western-cape/16612/116752189,,,"Step into a world where heritage meets harmony.

On exclusive shared mandate, just for ...",,https://images.prop24.com/277028145/Ensure264x153,4500,54000,0.78,False,
sale,Farm,3995000,1,0,10 ha,Next To Eden (643),Montagu Rural,Montagu,https://www.property24.com/for-sale/montagu-rural/montagu/western-cape/16612/116764164,,,"Spectacular mountain views, with two amazing houses, restored to their former glory at a ...",,https://images.prop24.com/277028145/Ensure264x153,4500,54000,1.35,False,
sale,3 Bedroom House,2600000,3,1,991 m²,Montagu,Montagu,Montagu,https://www.property24.com/for-sale/montagu/montagu/western-cape/7595/116826518,,,"Exclusive Dual Mandate - Nestled in the picturesque town of Montagu, this beautiful family home offers a perfect blend of comfort ...",,https://images.prop24.com/373497860/Ensure264x153,6000,72000,2.77,False,mandate
sale,Farm,6900000,1,0,130 ha,Montagu Rural,Montagu Rural,Montagu,https://www.property24.com/for-sale/montagu-rural/montagu/western-cape/16612/116706236,,,"Sole Mandate - This farm carries a history as unique as its landscape. Once a land that nurtured its owner, it was later acquired with ...",,https://images.prop24.com/275641266/Ensure264x153,4500,54000,0.78,False,mandate
sale,3 Bedroom House,2600000,3,1,991 m²,Montagu,Montagu,Montagu,https://www.property24.com/for-sale/montagu/montagu/western-cape/7595/116616936,,,"Exclusive Dual Mandate - Nestled in the picturesque town of Montagu, this beautiful family home offers a perfect blend of comfort ...",,https://images.prop24.com/373497860/Ensure264x153,6000,72000,2.77,False,mandate
sale,3 Bedroom House,2950000,3,2,1 356 m²,Montagu,Montagu,Montagu,https://www.property24.com/for-sale/montagu/montagu/western-cape/7595/116636707,,,"SOLE AND EXCLUSIVE

This awe-inspiring house will speak for itself! Enjoy the serenity and simplicity of small town ...",,https://images.prop24.com/255290839/Ensure264x153,6000,72000,2.44,False,
sale,3 Bedroom House,3100000,3,3,982 m²,Montagu,Montagu,Montagu,https://www.property24.com/for-sale/montagu/montagu/western-cape/7595/116484159,,,"SOLE AND EXCLUSIVE

Situated in a tranquil and much-loved part of town.
A welcoming covered porch radiates warmth as you soak up the ...",,https://images.prop24.com/255290839/Ensure264x153,6000,72000,2.32,False,
sale,3 Bedroom House,3100000,3,2,1 006 m²,Montagu,Montagu,Montagu,https://www.property24.com/for-sale/montagu/montagu/western-cape/7595/116550705,,,"SOLE AND EXCLUSIVE

Tucked away in a hidden cul-de-sac in Montagu South, this well-sized, practical and low-maintenance home awaits its ...",,https://images.prop24.com/255290839/Ensure264x153,6000,72000,2.32,False,
sale,3 Bedroom House,980000,3,2,372 m²,31 Uitvlugt Street,Montagu,Montagu,https://www.property24.com/for-sale/montagu/montagu/western-cape/7595/115614927,,,"Luxury Double-Storey Retreat in Montagu Springs Resort
SOLE AND EXCLUSIVE ...",,https://images.prop24.com/364949640/Ensure264x153,6000,72000,7.35,False,
sale,3 Bedroom House,2950000,3,3,1 226 m²,14 Van Riebeeck Street,Montagu,Montagu,https://www.property24.com/for-sale/montagu/montagu/western-cape/7595/116194673,,,"Exclusive Mandate - With a little love and creativity, this warm and welcoming home can ...",,https://images.prop24.com/360923012/Crop600x400,6000,72000,2.44,False,
sale,2 Bedroom House,4500000,2,1,749 m²,Montagu,Montagu,Montagu,https://www.property24.com/for-sale/montagu/montagu/western-cape/7595/116259455,,,Discover tranquility and breathtaking beauty in this property nestled in the foothills of Kogmanskloof. With views that will leave you ...,,https://images.prop24.com/361956478/Crop600x400,6000,72000,1.6,False,
sale,2 Bedroom House,530000,2,1,333 m²,Montagu,Montagu,Montagu,https://www.property24.com/for-sale/montagu/montagu/western-cape/7595/116460222,,,"Sole Mandate

Escape to the renowned Montagu Springs Resort in the heart of Montagu, Western Cape – the ideal destination for a relaxed ...",,https://images.prop24.com/179603478/Ensure264x153,6000,72000,13.58,True,mandate
sale,Farm,6950000,1,0,269 ha,54/0 Leeuw Hoek,Montagu Rural,Montagu,https://www.property24.com/for-sale/montagu-rural/montagu/western-cape/16612/113797303,,,"Set in the heart of the beautiful Koo Valley, this expansive 269-hectare farm offers a ...",,https://images.prop24.com/179603478/Ensure264x153,4500,54000,0.78,False,
sale,2 Bedroom House,1650000,2,2,588 m²,Montagu,Montagu,Montagu,https://www.property24.com/for-sale/montagu/montagu/western-cape/7595/117007565,,,"Situated on the border of the Avalon Springs Resort in the secluded foot hills of Montagu, this property is the ideal place to recharge ...",,https://images.prop24.com/255290839/Ensure264x153,6000,72000,4.36,False,
sale,3 Bedroom House,1500000,3,2,303 m²,Montagu,Montagu,Montagu,https://www.property24.com/for-sale/montagu/montagu/western-cape/7595/116129216,,,"EXCLUSIVE MANDATE
Dreaming of owning a holiday home in the prestigious Montagu Springs Resort?
 Your opportunity is here!
This upscale ...",,https://images.prop24.com/364949640/Ensure264x153,6000,72000,4.8,False,
sale,2 Bedroom House,1600000,2,2,589 m²,Montagu,Montagu,Montagu,https://www.property24.com/for-sale/montagu/montagu/western-cape/7595/116129168,,,"SOLE AND EXCLUSIVE MANDATE
Discover Montagu Valley Your Perfect Getaway
Nestled  in the charming town of Montagu, established over 150 ...",,https://images.prop24.com/364949640/Ensure264x153,6000,72000,4.5,False,
sale,2 Bedroom House,1499000,2,2,320 m²,Montagu,Montagu,Montagu,https://www.property24.com/for-sale/montagu/montagu/western-cape/7595/115013586,,,"SOLE AND EXCLUSIVE MANDATE
Discover Montagu Valley Your Perfect Getaway
Nestled in the charming town of Montagu, established over 150 ...",,https://images.prop24.com/364949640/Ensure264x153,6000,72000,4.8,False,
sale,2 Bedroom House,1650000,2,2,588 m²,Montagu,Montagu,Montagu,https://www.property24.com/for-sale/montagu/montagu/western-cape/7595/112631410,,,"Situated on the border of the Avalon Springs Resort in the secluded foot hills of Montagu, this property is the ideal place to recharge ...",,https://images.prop24.com/255290839/Ensure264x153,6000,72000,4.36,False,
sale,1 Bedroom Townhouse,1500000,1,1,265 m²,Sending Street 4,Riebeek West,Riebeek Valley,https://www.property24.com/for-sale/riebeek-west/riebeek-valley/western-cape/7910/116997504,,,"SOLE MANDATE  This beautiful, fully furnished cottage is situated in Riebeek West and ...",,https://images.prop24.com/185178535/Ensure264x153,5000,60000,4.0,False,mandate
sale,3 Bedroom House,3600000,3,2,855 m²,16 Hermon Road,Riebeek Kasteel,Riebeek Valley,https://www.property24.com/for-sale/riebeek-kasteel/riebeek-valley/western-cape/7911/117050148,,,Sole and exclusive.This beautifully renovated cottage in the sought-after town of ...,,https://images.prop24.com/206466645/Ensure264x153,7000,84000,2.33,False,
sale,3 Bedroom House,4129000,3,2,753 m²,24a Church Street,Riebeek West,Riebeek Valley,https://www.property24.com/for-sale/riebeek-west/riebeek-valley/western-cape/7910/117023740,,,Situated in the upper village where many of the old Victorian houses were built over 120 ...,,https://images.prop24.com/206466645/Ensure264x153,7000,84000,2.03,False,
sale,2 Bedroom House,2850000,2,2,818 m²,30 Bloem Street,Riebeek Kasteel,Riebeek Valley,https://www.property24.com/for-sale/riebeek-kasteel/riebeek-valley/western-cape/7911/116879752,,,"**SOLE & EXCLUSIVE MANDATE** 

Nestled in the heart of Riebeek-Kasteel, this ...",,https://images.prop24.com/345522629/Ensure264x153,7000,84000,2.95,False,
sale,1 Bedroom Townhouse,1500000,1,1,265 m²,Sending Street 4,Riebeek West,Riebeek Valley,https://www.property24.com/for-sale/riebeek-west/riebeek-valley/western-cape/7910/116832018,,,"SOLE MANDATE  This beautiful, fully furnished cottage is situated in Riebeek West and ...",,https://images.prop24.com/185178535/Ensure264x153,5000,60000,4.0,False,mandate
sale,2 Bedroom House,1995000,2,1,390 m²,4 Sending Street,Riebeek West,Riebeek Valley,https://www.property24.com/for-sale/riebeek-west/riebeek-valley/western-cape/7910/117002227,,,"Exclusive sole mandate - Tucked away in a secure, small gated complex in the quiet ...",,https://images.prop24.com/206466645/Ensure264x153,7000,84000,4.21,False,mandate
sale,2 Bedroom House,3990000,2,2,1 995 m²,2 Pieter Cruythoff Street,Riebeek Kasteel,Riebeek Valley,https://www.property24.com/for-sale/riebeek-kasteel/riebeek-valley/western-cape/7911/116940056,,,This exceptional 150+ year-old home has been lovingly and tastefully renovated ...,,https://images.prop24.com/185178535/Ensure264x153,7000,84000,2.11,False,
sale,3 Bedroom House,4000000,3,2,1 313 m²,6 Long Street,Riebeek West,Riebeek Valley,https://www.property24.com/for-sale/riebeek-west/riebeek-valley/western-cape/7910/116962292,,,Discover Timeless Charm and Modern Comfort in Riebeek West.Step into a sanctuary of ...,,https://images.prop24.com/341773167/Ensure264x153,7000,84000,2.1,False,
sale,2 Bedroom House,3500000,2,2,1 000 m²,3 Piedmond Close,Riebeek West,Riebeek Valley,https://www.property24.com/for-sale/riebeek-west/riebeek-valley/western-cape/7910/116902315,,,Sole and exclusive mandate.  The almost rustic appearance of this delightful property ...,,https://images.prop24.com/185178535/Ensure264x153,7000,84000,2.4,False,
sale,3 Bedroom House,4750000,3,4,794 m²,Riebeek Kasteel,Riebeek Kasteel,Riebeek Valley,https://www.property24.com/for-sale/riebeek-kasteel/riebeek-valley/western-cape/7911/116962195,,,"EXCLUSIVE SOLE MANDATE:  Discreetly positioned down a secluded panhandle, this exceptional residence offers a rare combination of ...",,https://images.prop24.com/72874115/Ensure264x153,7000,84000,1.77,False,mandate
sale,2 Bedroom Townhouse,1500000,2,1,152 m²,Riebeek West,Riebeek West,Riebeek Valley,https://www.property24.com/for-sale/riebeek-west/riebeek-valley/western-cape/7910/117011171,,,"Tucked away in a town called Riebeek West in the Western Cape, this secure lock-up-and-go home offers the kind of privacy you notice ...",,https://images.prop24.com/185178535/Ensure264x153,7000,84000,5.6,False,
sale,3 Bedroom House,5100000,3,3,2 271 m²,Riebeek Kasteel,Riebeek Kasteel,Riebeek Valley,https://www.property24.com/for-sale/riebeek-kasteel/riebeek-valley/western-cape/7911/116987953,,,"A Home Designed for Volume and Light in Riebeek Kasteel 

A Home Designed for Volume and Light 
The interior spaces are expansive ...",,https://images.prop24.com/341773167/Ensure264x153,7000,84000,1.65,False,
sale,3 Bedroom House,3400000,3,2,960 m²,Riebeek West,Riebeek West,Riebeek Valley,https://www.property24.com/for-sale/riebeek-west/riebeek-valley/western-cape/7910/116962318,,,"Distinctive Barn-Style Home - 3 Bedroom, 2 Bathroom for sale in Riebeek West 

EXP Exclusive Sole mandate 
A Barn-Style Home with ...",,https://images.prop24.com/341773167/Ensure264x153,7000,84000,2.47,False,mandate
sale,3 Bedroom House,4450000,3,2,1 188 m²,19 Van Riebeeck Street,Riebeek Kasteel,Riebeek Valley,https://www.property24.com/for-sale/riebeek-kasteel/riebeek-valley/western-cape/7911/116875082,,,Meticulously planned and thoughtfully designed to welcome the new while honoring the ...,,https://images.prop24.com/373053779/Crop600x400,7000,84000,1.89,False,
sale,3 Bedroom House,4400000,3,3,1 784 m²,9 Skool Street,Riebeek Kasteel,Riebeek Valley,https://www.property24.com/for-sale/riebeek-kasteel/riebeek-valley/western-cape/7911/117038602,,,"SOLE & EXCLUSIVE:  One of the original homesteads of Riebeek Kasteel, awaiting the ...",,https://images.prop24.com/185178535/Ensure264x153,7000,84000,1.91,False,
