listing_type,title,price,bedrooms,bathrooms,floor_size_m2,address,suburb,area,listing_url,agent_name,agent_contact,description,listed_date,image_url,estimated_monthly_rent,estimated_annual_rent,estimated_gross_yield,yield_above_threshold,distressed_flags,real_monthly_rent,real_annual_rent,rent_source,monthly_rates,monthly_insurance,monthly_maintenance,monthly_management,monthly_levy,noi,cap_rate,real_gross_yield,grm,rent_to_price_pct,oer,transfer_duty,refurb_estimate,all_in_cost,bond_amount,monthly_bond,monthly_cash_flow,annual_cash_flow,cash_on_cash_pre_refi,dscr,ber,income_implied_value,value_gap_pct,price_per_m2,suburb_median_price_per_m2,price_per_m2_vs_median,revalued_price,new_bond,equity_extracted,cash_left_in_deal,post_refi_monthly_cash_flow,equity_multiple_5yr,value_yr3,value_yr5,value_yr10,capital_gain_yr5,bond_balance_yr5,equity_yr5,equity_growth_yr5,total_cf_5yr,total_return_yr5,roe_yr5,annualised_return_yr5,yield_on_cost,rental_supply_count,sale_supply_count,rental_to_sale_ratio,rent_spread,price_dispersion,catalyst_score,suburb_quality_score,safety_score,capital_appreciation_score,distressed_bonus,cap_rate_score,coc_score,dscr_score,value_gap_score,affordability_score,brrrr_efficiency_score,rental_supply_score,composite_score,rank
sale,3 Bedroom House,8450000,3,3,201 m²,Hoog En Droog,Hoog En Droog,Paarl,https://www.property24.com/for-sale/hoog-en-droog/paarl/western-cape/16385/115952673,,,"Nestled on the slopes of Paarl Mountain with views onto the World Famous Bretagna Rock, lies this Art Deco Masterpiece by local ...",,https://images.prop24.com/209408973/Ensure264x153,9500,114000,1.35,False,,7000.0,84000.0,rental_area_q1,4054.0,5281.0,10562.0,0.0,1200,-175890.0,-0.0208,0.99,100.6,0.08,3.0139,706856.0,50000,2468356.0,6760000.0,69776.0,-84433.0,-1013201.0,-0.4105,-0.21,12.9819,-1954328.0,-123.13,42040.0,22162.0,89.69,10140000.0,8112000.0,1352000.0,1116356.0,-98389.0,-1.91,10064085.0,11308006.0,15132663.0,2292606.0,6139022.0,5168984.0,3478984.0,-5182390.0,-2889784.0,-1.1707,0.0,-0.0713,0,6,0.0,,0.4303,0.0,50.0,51.0,35.2,0,-13.9,0.0,0.0,0.0,15.5,54.8,100,25.9,944
sale,2 Bedroom Apartment,2685000,2,2,59 m²,10 Grappa Street (ilex-441),Newinbosch,Stellenbosch,https://www.property24.com/for-sale/newinbosch/stellenbosch/western-cape/33422/116824253?plId=2345855&plt=4,,,Discover refined living at The Ilex in Newinbosch Neighbourhood Estate. This spacious two bedroom two bathroom apartment offers the perfect balance of comfort privacy and modern ...,,https://images.prop24.com/320031881/Ensure528x153,12000,144000,5.36,False,,16000.0,192000.0,rental_suburb,600,1678.0,3356.0,0.0,1200,94628.0,0.0352,7.15,13.98,0.6,0.4271,82000.0,50000,690500.0,2148000.0,22171.0,-14286.0,-171429.0,-0.2483,0.36,1.8129,1182844.0,-55.95,45508.0,21226.0,114.4,3222000.0,2577600.0,429600.0,260900.0,-18720.0,-0.88,3197878.0,3593136.0,4808426.0,728479.0,1950683.0,1642452.0,1105452.0,-806753.0,-78274.0,-0.1134,-0.0238,0.137,25,49,0.57,0.72,0.3095,0.0,50.0,50.0,35.0,0,23.5,0.0,0.0,0.0,73.2,62.2,0,25.9,945
sale,2 Bedroom Apartment,2685000,2,2,59 m²,Newinbosch,Newinbosch,Stellenbosch,https://www.property24.com/for-sale/newinbosch/stellenbosch/western-cape/33422/116853118,,,"Beautifully designed 2-bedroom, 2-bathroom apartment located on the second floor in the Ilex at Newinbosch Neighbourhood Estate. 

This ...",,https://images.prop24.com/206466645/Ensure264x153,12000,144000,5.36,False,,16000.0,192000.0,rental_suburb,600,1678.0,3356.0,0.0,1200,94628.0,0.0352,7.15,13.98,0.6,0.4271,82000.0,50000,690500.0,2148000.0,22171.0,-14286.0,-171429.0,-0.2483,0.36,1.8129,1182844.0,-55.95,45508.0,21226.0,114.4,3222000.0,2577600.0,429600.0,260900.0,-18720.0,-0.88,3197878.0,3593136.0,4808426.0,728479.0,1950683.0,1642452.0,1105452.0,-806753.0,-78274.0,-0.1134,-0.0238,0.137,25,49,0.57,0.72,0.3095,0.0,50.0,50.0,35.0,0,23.5,0.0,0.0,0.0,73.2,62.2,0,25.9,946
sale,3 Bedroom House,8650000,3,3,300 m²,733 Longlands Estate,Longlands Estate,Stellenbosch,https://www.property24.com/for-sale/longlands-estate/stellenbosch/western-cape/33566/116662821,,,This exceptional plot-and-plan residence offers the rare opportunity to create a living ...,,https://images.prop24.com/252834057/Ensure264x153,12000,144000,1.66,False,,6500.0,78000.0,rental_area_q1,600,5406.0,10812.0,0.0,1200,-144465.0,-0.0167,0.9,110.9,0.08,2.7721,728856.0,50000,2530356.0,6920000.0,71427.0,-83466.0,-1001594.0,-0.3958,-0.17,13.761,-1805812.0,-120.88,28833.0,22636.0,27.38,10380000.0,8304000.0,1384000.0,1146356.0,-97752.0,-1.82,10302288.0,11575651.0,15490833.0,2346869.0,6284324.0,5291327.0,3561327.0,-5104028.0,-2757159.0,-1.0896,0.0,-0.0571,0,4,0.0,,0.058,0.0,50.0,50.0,35.0,0,-11.1,0.0,0.0,0.0,13.5,54.7,100,25.9,947
sale,2 Bedroom House,7646000,2,2,171 m²,Franschhoek,Franschhoek,Franschhoek,https://www.property24.com/for-sale/franschhoek/franschhoek/western-cape/8653/116890987?plId=2348937&plt=4,,,"La Luc is a modern retirement estate in the heart of the Franschhoek valley - a cultural treasure framed by vineyards and sweeping mountain views. With work on the estate starting soon, this vision of refined retirement living is ...",,https://images.prop24.com/376098353/Ensure528x153,10000,120000,1.57,False,,17000.0,204000.0,rental_suburb,500,4779.0,9558.0,0.0,1200,-4755.0,-0.0006,2.67,37.48,0.22,0.9433,618416.0,50000,2219116.0,6116800.0,63137.0,-63533.0,-762398.0,-0.3436,-0.01,4.6572,-67929.0,-100.89,44713.0,29897.0,49.56,9175200.0,7340160.0,1223360.0,995756.0,-76161.0,-1.51,9106508.0,10232073.0,13692821.0,2074469.0,5554907.0,4677166.0,3147966.0,-3825529.0,-1751060.0,-0.7891,-0.2675,-0.0021,2,25,0.36,0.12,0.1983,0.0,50.0,50.0,35.0,0,-0.4,0.0,0.0,0.0,23.5,55.1,80,25.9,948
sale,3 Bedroom House,8819000,3,2,353 m²,Franschhoek,Franschhoek,Franschhoek,https://www.property24.com/for-sale/franschhoek/franschhoek/western-cape/8653/116324078,,,"Set against the backdrop of Franschhoek’s vineyards and mountain peaks, La Luc is redefining retirement living with a blend of ...",,https://images.prop24.com/376098097/Ensure264x153,10000,120000,1.36,False,,10000.0,120000.0,csv_estimate,500,5512.0,11024.0,0.0,1200,-108428.0,-0.0123,1.36,73.49,0.11,1.8236,747446.0,50000,2582746.0,7055200.0,72823.0,-81859.0,-982303.0,-0.3803,-0.12,9.1059,-1548964.0,-117.56,24983.0,29897.0,-16.44,10582800.0,8466240.0,1411040.0,1171706.0,-96423.0,-1.73,10503570.0,11801811.0,15793486.0,2392721.0,6407105.0,5394707.0,3630907.0,-4986776.0,-2594055.0,-1.0044,0.0,-0.042,0,25,0.36,,0.1983,0.0,50.0,50.0,35.0,0,-8.2,0.0,0.0,0.0,11.8,54.6,100,25.9,949
sale,Farm,6995000,1,0,165 ha,Clarenceworld Annex,Robertson Rural,Robertson,https://www.property24.com/for-sale/robertson-rural/robertson/western-cape/16626/116679144,,,"Imagine owning a property that offers a myriad of opportunities, from off-the-grid ...",,https://images.prop24.com/373497860/Ensure264x153,4500,54000,0.77,False,,7800.0,93600.0,rental_suburb,300,4372.0,8744.0,0.0,1200,-89276.0,-0.0128,1.34,74.73,0.11,1.8738,546806.0,50000,2017306.0,5596000.0,57761.0,-65201.0,-782411.0,-0.3878,-0.13,9.2791,-892755.0,-112.76,,2939.0,,8394000.0,6715200.0,1119200.0,898106.0,-76753.0,-1.77,8331157.0,9360888.0,12526980.0,1897844.0,5081948.0,4278940.0,2879940.0,-3973752.0,-2075909.0,-1.0291,0.0,-0.0443,2,6,0.33,0.0,0.4024,0.0,50.0,50.0,35.0,0,-8.5,0.0,0.0,0.0,30.0,55.5,80,25.9,950
sale,Farm,7800000,1,0,7.05 ha,1323 Kloof Street,Riebeek Kasteel,Riebeek Valley,https://www.property24.com/for-sale/riebeek-kasteel/riebeek-valley/western-cape/7911/116284189,,,Our latest Joint Exclusive Mandate - this is the last small holding available for sale ...,,https://images.prop24.com/362379971/Crop600x400,5000,60000,0.77,False,,8750.0,105000.0,rental_suburb,350,4875.0,9750.0,0.0,1200,-97500.0,-0.0125,1.35,74.29,0.11,1.8486,635356.0,50000,2266856.0,6240000.0,64409.0,-72534.0,-870403.0,-0.384,-0.13,9.2095,-1083333.0,-113.89,,4781.0,,9360000.0,7488000.0,1248000.0,1018856.0,-85415.0,-1.75,9289925.0,10438160.0,13968612.0,2116252.0,5666789.0,4771370.0,3211370.0,-4419540.0,-2303288.0,-1.0161,0.0,-0.043,1,27,0.3,0.0,0.3315,0.0,50.0,50.0,35.0,0,-8.3,0.0,0.0,0.0,22.0,55.1,90,25.9,951
sale,2 Bedroom House,7800000,2,1,70 532 m²,1323 Kloof,Riebeek Kasteel,Riebeek Valley,https://www.property24.com/for-sale/riebeek-kasteel/riebeek-valley/western-cape/7911/116982078,,,EXCLUSIVE JOINT MANDATE an exciting opportunity offering the buyer the possibility to ...,,https://images.prop24.com/206466645/Ensure264x153,7000,84000,1.08,False,,18500.0,222000.0,rental_suburb,350,4875.0,9750.0,0.0,1200,10140.0,0.0013,2.85,35.14,0.24,0.8743,635356.0,50000,2266856.0,6240000.0,64409.0,-63564.0,-762763.0,-0.3365,0.01,4.3559,112667.0,-98.56,,4781.0,,9360000.0,7488000.0,1248000.0,1018856.0,-76445.0,-1.47,9289925.0,10438160.0,13968612.0,2116252.0,5666789.0,4771370.0,3211370.0,-3818791.0,-1702540.0,-0.7511,-0.2428,0.0045,2,27,0.3,0.0,0.3315,0.0,50.0,50.0,35.0,0,0.9,0.0,0.0,0.0,22.0,55.1,80,25.9,952
sale,2 Bedroom House,7800000,2,1,70 532 m²,1323 Kloof,Riebeek Kasteel,Riebeek Valley,https://www.property24.com/for-sale/riebeek-kasteel/riebeek-valley/western-cape/7911/116279573,,,EXCLUSIVE JOINT MANDATE an exciting opportunity offering the buyer the possibility to ...,,https://images.prop24.com/206466645/Ensure264x153,7000,84000,1.08,False,,18500.0,222000.0,rental_suburb,350,4875.0,9750.0,0.0,1200,10140.0,0.0013,2.85,35.14,0.24,0.8743,635356.0,50000,2266856.0,6240000.0,64409.0,-63564.0,-762763.0,-0.3365,0.01,4.3559,112667.0,-98.56,,4781.0,,9360000.0,7488000.0,1248000.0,1018856.0,-76445.0,-1.47,9289925.0,10438160.0,13968612.0,2116252.0,5666789.0,4771370.0,3211370.0,-3818791.0,-1702540.0,-0.7511,-0.2428,0.0045,2,27,0.3,0.0,0.3315,0.0,50.0,50.0,35.0,0,0.9,0.0,0.0,0.0,22.0,55.1,80,25.9,953
sale,2 Bedroom Apartment,2800000,2,2,58 m²,Newinbosch,Newinbosch,Stellenbosch,https://www.property24.com/for-sale/newinbosch/stellenbosch/western-cape/33422/117019299,,,"This 2-bedroom, 2-bathroom, 2-parking bay apartment, situated on the second floor, Block 2 of The Ilex within the sought-after ...",,https://images.prop24.com/375714161/Crop600x400,12000,144000,5.14,False,,16000.0,192000.0,rental_suburb,600,1750.0,3500.0,0.0,1200,92040.0,0.0329,6.86,14.58,0.57,0.4406,91200.0,50000,722700.0,2240000.0,23121.0,-15451.0,-185412.0,-0.2566,0.33,1.8857,1150500.0,-58.91,48276.0,21226.0,127.44,3360000.0,2688000.0,448000.0,274700.0,-20075.0,-0.93,3334845.0,3747032.0,5014374.0,759680.0,2034232.0,1712799.0,1152799.0,-878315.0,-118635.0,-0.1642,-0.0352,0.1274,25,49,0.57,0.72,0.3095,0.0,50.0,50.0,35.0,0,21.9,0.0,0.0,0.0,72.0,62.0,0,25.8,954
sale,3 Bedroom House,8795000,3,2,319 m²,1 Helshoogte Road,Johannesdal,Stellenbosch,https://www.property24.com/for-sale/johannesdal/stellenbosch/western-cape/33197/115367166,,,"PLOT & PLAN OFFERS FROM R8 125 000

Modern Green Living in Nature's ...",,https://images.prop24.com/255290839/Ensure264x153,12000,144000,1.64,False,,6500.0,78000.0,rental_area_q1,600,5497.0,10994.0,0.0,1200,-147728.0,-0.0168,0.89,112.76,0.07,2.8139,744806.0,50000,2575306.0,7036000.0,72625.0,-84935.0,-1019225.0,-0.3958,-0.17,13.987,-1846594.0,-121.0,27571.0,20357.0,35.43,10554000.0,8443200.0,1407200.0,1168106.0,-99460.0,-1.82,10474986.0,11769694.0,15750505.0,2386209.0,6389668.0,5380026.0,3621026.0,-5194259.0,-2808050.0,-1.0904,0.0,-0.0574,0,9,0.0,,0.1771,0.0,50.0,50.0,35.0,0,-11.2,0.0,0.0,0.0,12.1,54.6,100,25.8,955
sale,3 Bedroom House,8950000,3,2,609 m²,Franschhoek,Franschhoek,Franschhoek,https://www.property24.com/for-sale/franschhoek/franschhoek/western-cape/8653/116718395,,,"EXCLUSIVE MANDATE: Fall in love with this impeccably maintained 3-bedroom home, perfectly nestled in the heart of La Petite Provence ...",,https://images.prop24.com/206466645/Ensure264x153,10000,120000,1.34,False,,10000.0,120000.0,csv_estimate,500,5594.0,11188.0,0.0,1200,-111375.0,-0.0124,1.34,74.58,0.11,1.8481,761856.0,50000,2623356.0,7160000.0,73905.0,-83186.0,-998231.0,-0.3805,-0.13,9.2386,-1591071.0,-117.78,14696.0,29897.0,-50.84,10740000.0,8592000.0,1432000.0,1191356.0,-97967.0,-1.73,10659593.0,11977119.0,16028087.0,2428263.0,6502278.0,5474841.0,3684841.0,-5068295.0,-2640032.0,-1.0064,0.0,-0.0425,0,25,0.36,,0.1983,0.0,50.0,50.0,35.0,0,-8.3,0.0,0.0,0.0,10.5,54.6,100,25.8,956
sale,3 Bedroom House,9031000,3,3,209 m²,Franschhoek,Franschhoek,Franschhoek,https://www.property24.com/for-sale/franschhoek/franschhoek/western-cape/8653/116323973,,,La Luc is a modern retirement estate in the heart of the Franschhoek valley - a cultural treasure framed by vineyards and sweeping ...,,https://images.prop24.com/376098097/Ensure264x153,10000,120000,1.33,False,,10000.0,120000.0,csv_estimate,500,5644.0,11289.0,0.0,1200,-113198.0,-0.0125,1.33,75.26,0.11,1.8633,770766.0,50000,2648466.0,7224800.0,74574.0,-84007.0,-1008080.0,-0.3806,-0.13,9.3207,-1617107.0,-117.91,43211.0,29897.0,44.53,10837200.0,8669760.0,1444960.0,1203506.0,-98921.0,-1.73,10756065.0,12085515.0,16173146.0,2450239.0,6561125.0,5524390.0,3718190.0,-5118700.0,-2668461.0,-1.0075,0.0,-0.0427,0,25,0.36,,0.1983,0.0,50.0,50.0,35.0,0,-8.4,0.0,0.0,0.0,9.7,54.6,100,25.8,957
sale,Farm,7995000,1,0,1.9 ha,Rawsonville,Rawsonville,Worcester,https://www.property24.com/for-sale/rawsonville/worcester/western-cape/7616/116903694,,,"Yu do not get many opportunities like this.

Escape to a serene rural sanctuary just outside Rawsonville, where mountain ranges ...",,https://images.prop24.com/72874115/Ensure264x153,5000,60000,0.75,False,,7650.0,91800.0,rental_suburb,400,4997.0,9994.0,0.0,1200,-114632.0,-0.0143,1.15,87.09,0.1,2.1687,656806.0,50000,2327306.0,6396000.0,66019.0,-75571.0,-906857.0,-0.3897,-0.14,10.7986,-1146315.0,-114.34,,7365.0,,9594000.0,7675200.0,1279200.0,1048106.0,-88775.0,-1.78,9522173.0,10699113.0,14317827.0,2169158.0,5808459.0,4890654.0,3291654.0,-4612044.0,-2442886.0,-1.0497,0.0,-0.0493,1,13,0.08,0.0,0.6076,0.0,50.0,50.0,35.0,0,-9.6,0.0,0.0,0.0,20.1,55.0,90,25.8,958
sale,Farm,7995000,1,0,1.9 ha,Rawsonville,Rawsonville,Worcester,https://www.property24.com/for-sale/rawsonville/worcester/western-cape/7616/116898108,,,"Beautiful 1.9243-hectare smallholding offering space, privacy and income potential in the heart of the Breede Valley.

Set against a ...",,https://images.prop24.com/373504379/Ensure264x153,5000,60000,0.75,False,,7650.0,91800.0,rental_suburb,400,4997.0,9994.0,0.0,1200,-114632.0,-0.0143,1.15,87.09,0.1,2.1687,656806.0,50000,2327306.0,6396000.0,66019.0,-75571.0,-906857.0,-0.3897,-0.14,10.7986,-1146315.0,-114.34,,7365.0,,9594000.0,7675200.0,1279200.0,1048106.0,-88775.0,-1.78,9522173.0,10699113.0,14317827.0,2169158.0,5808459.0,4890654.0,3291654.0,-4612044.0,-2442886.0,-1.0497,0.0,-0.0493,1,13,0.08,0.0,0.6076,0.0,50.0,50.0,35.0,0,-9.6,0.0,0.0,0.0,20.1,55.0,90,25.8,959
sale,3 Bedroom House,5795000,3,2,3 208 m²,1353 Walter Street,Riebeek Kasteel,Riebeek Valley,https://www.property24.com/for-sale/riebeek-kasteel/riebeek-valley/western-cape/7911/116387393,,,SOLE & EXCLUSIVE:  A beautiful family home ready to be handed down to the next ...,,https://images.prop24.com/185178535/Ensure264x153,7000,84000,1.45,False,,18000.0,216000.0,rental_suburb,350,3622.0,7244.0,0.0,1200,49732.0,0.0086,3.73,26.83,0.31,0.6898,414806.0,50000,1645306.0,4636000.0,47852.0,-43708.0,-524495.0,-0.3188,0.09,3.3482,552583.0,-90.46,,4781.0,,6954000.0,5563200.0,927200.0,718106.0,-53278.0,-1.35,6901938.0,7755017.0,10377962.0,1572266.0,4210134.0,3544883.0,2385883.0,-2601917.0,-1029651.0,-0.6258,-0.1785,0.0302,5,27,0.3,0.19,0.3315,0.0,50.0,50.0,35.0,0,5.7,0.0,0.0,0.0,42.0,56.4,50,25.7,960
sale,2 Bedroom Townhouse,2950000,2,1,189 m²,3rqv+q2 Stellenbosch,Newinbosch,Stellenbosch,https://www.property24.com/for-sale/newinbosch/stellenbosch/western-cape/33422/116468275,,,Exclusive North-Facing End-Unit 2-Bedroom Townhouse in Newinbosch Estate in Stellenbosch ...,,,12000,144000,4.88,False,,16000.0,192000.0,rental_suburb,600,1844.0,3688.0,0.0,1200,88665.0,0.0301,6.51,15.36,0.54,0.4582,103200.0,50000,764700.0,2360000.0,24360.0,-16971.0,-203651.0,-0.2663,0.3,1.9807,1108312.0,-62.43,15608.0,21226.0,-26.47,3540000.0,2832000.0,472000.0,292700.0,-21843.0,-0.99,3513497.0,3947765.0,5283001.0,800377.0,2143209.0,1804557.0,1214557.0,-971658.0,-171281.0,-0.224,-0.0495,0.1159,25,49,0.57,0.72,0.3095,0.0,50.0,50.0,35.0,0,20.0,0.0,0.0,0.0,70.5,61.7,0,25.6,961
sale,3 Bedroom House,9294000,3,2,215 m²,Franschhoek,Franschhoek,Franschhoek,https://www.property24.com/for-sale/franschhoek/franschhoek/western-cape/8653/117009802,,,La Luc is a modern retirement estate in the heart of the Franschhoek valley - a cultural treasure framed by vineyards and sweeping ...,,https://images.prop24.com/376098097/Ensure264x153,10000,120000,1.29,False,,10000.0,120000.0,csv_estimate,500,5809.0,11618.0,0.0,1200,-119115.0,-0.0128,1.29,77.45,0.11,1.9126,799696.0,50000,2729996.0,7435200.0,76745.0,-86672.0,-1040058.0,-0.381,-0.13,9.5872,-1701643.0,-118.31,43228.0,29897.0,44.59,11152800.0,8922240.0,1487040.0,1242956.0,-102021.0,-1.74,11069303.0,12437469.0,16644138.0,2521595.0,6752198.0,5685271.0,3826471.0,-5282361.0,-2760766.0,-1.0113,0.0,-0.0436,0,25,0.36,,0.1983,0.0,50.0,50.0,35.0,0,-8.5,0.0,0.0,0.0,7.1,54.5,100,25.6,962
sale,3 Bedroom House,9331000,3,3,451 m²,"Erf 14, 64 Dirkie Uys Street",Franschhoek,Franschhoek,https://www.property24.com/for-sale/franschhoek/franschhoek/western-cape/8653/116752715,,,Groundwork underway – secure your position early. Now is the time to select and secure a ...,,https://images.prop24.com/370381129/Ensure264x153,10000,120000,1.29,False,,10000.0,120000.0,csv_estimate,500,5832.0,11664.0,0.0,1200,-119948.0,-0.0129,1.29,77.76,0.11,1.9196,803766.0,50000,2741466.0,7464800.0,77051.0,-87046.0,-1044557.0,-0.381,-0.13,9.6246,-1713536.0,-118.36,20690.0,29897.0,-30.8,11197200.0,8957760.0,1492960.0,1248506.0,-102457.0,-1.74,11113370.0,12486983.0,16710400.0,2531634.0,6779079.0,5707904.0,3841704.0,-5305386.0,-2773752.0,-1.0118,0.0,-0.0438,0,25,0.36,,0.1983,0.0,50.0,50.0,35.0,0,-8.6,0.0,0.0,0.0,6.7,54.5,100,25.6,963
sale,3 Bedroom House,9331000,3,3,209 m²,Franschhoek,Franschhoek,Franschhoek,https://www.property24.com/for-sale/franschhoek/franschhoek/western-cape/8653/116890985,,,La Luc is a modern retirement estate in the heart of the Franschhoek valley - a cultural treasure framed by vineyards and sweeping ...,,https://images.prop24.com/376098097/Ensure264x153,10000,120000,1.29,False,,10000.0,120000.0,csv_estimate,500,5832.0,11664.0,0.0,1200,-119948.0,-0.0129,1.29,77.76,0.11,1.9196,803766.0,50000,2741466.0,7464800.0,77051.0,-87046.0,-1044557.0,-0.381,-0.13,9.6246,-1713536.0,-118.36,44646.0,29897.0,49.33,11197200.0,8957760.0,1492960.0,1248506.0,-102457.0,-1.74,11113370.0,12486983.0,16710400.0,2531634.0,6779079.0,5707904.0,3841704.0,-5305386.0,-2773752.0,-1.0118,0.0,-0.0438,0,25,0.36,,0.1983,0.0,50.0,50.0,35.0,0,-8.6,0.0,0.0,0.0,6.7,54.5,100,25.6,964
sale,Farm,9000000,1,0,34 ha,268 Null Null,Tulbagh,Tulbagh,https://www.property24.com/for-sale/tulbagh/tulbagh/western-cape/7608/116959912,,,"Set against the breathtaking backdrop of the Witzenberg Mountains, this exceptional ...",,https://images.prop24.com/242461081/Ensure264x153,4500,54000,0.6,False,,4500.0,54000.0,csv_estimate,300,5625.0,11250.0,0.0,1200,-170820.0,-0.019,0.6,166.67,0.05,4.0833,767356.0,50000,2638856.0,7200000.0,74318.0,-88553.0,-1062631.0,-0.4027,-0.19,20.5983,-1552909.0,-117.25,,4597.0,,10800000.0,8640000.0,1440000.0,1198856.0,-103416.0,-1.86,10719144.0,12044030.0,16117629.0,2441829.0,6538603.0,5505427.0,3705427.0,-5424764.0,-2982936.0,-1.1304,0.0,-0.0647,0,16,0.0,,0.6239,0.0,50.0,50.0,35.0,0,-12.7,0.0,0.0,0.0,10.0,54.6,100,25.6,965
sale,Farm,8950000,1,0,120.2 ha,3/232 Null Null,Tulbagh Rural,Tulbagh,https://www.property24.com/for-sale/tulbagh-rural/tulbagh/western-cape/16606/116721359,,,"Just outside the charming town of Tulbagh, on the scenic R46 towards Wolseley and Ceres ...",,https://images.prop24.com/242461081/Ensure264x153,4500,54000,0.6,False,,4500.0,54000.0,csv_estimate,300,5594.0,11188.0,0.0,1200,-169695.0,-0.019,0.6,165.74,0.05,4.0625,761856.0,50000,2623356.0,7160000.0,73905.0,-88046.0,-1056551.0,-0.4027,-0.19,20.4858,-1542682.0,-117.24,,,,10740000.0,8592000.0,1432000.0,1191356.0,-102827.0,-1.86,10659593.0,11977119.0,16028087.0,2428263.0,6502278.0,5474841.0,3684841.0,-5393650.0,-2965387.0,-1.1304,0.0,-0.0647,0,4,0.0,,0.4045,0.0,50.0,50.0,35.0,0,-12.6,0.0,0.0,0.0,10.5,54.6,100,25.6,966
sale,Commercial Property inVal de Vie Estate,9130600,1,0,125 m²,Val de Vie Estate,Val de Vie Estate,Paarl,https://www.property24.com/for-sale/val-de-vie-estate/paarl/western-cape/11726/115948844?plId=2374772&plt=3&plsIds=2391295,,,Commercial Property inVal de Vie Estate,,https://images.prop24.com/331836732/Crop526x328,7000,84000,0.92,False,,18000.0,216000.0,rental_suburb,4394.0,5707.0,11413.0,0.0,1200,-73850.0,-0.0081,2.37,42.27,0.2,1.2619,781722.0,50000,2679342.0,7304480.0,75396.0,-81550.0,-978602.0,-0.3652,-0.08,5.4506,-820560.0,-108.99,73045.0,59375.0,23.02,10956720.0,8765376.0,1460896.0,1218446.0,-96629.0,-1.64,10874691.0,12218802.0,16351514.0,2477262.0,6633486.0,5585317.0,3759197.0,-4951190.0,-2473928.0,-0.9233,-0.4017,-0.0276,1,28,0.04,0.0,0.3067,0.0,50.0,51.0,35.2,0,-5.4,0.0,0.0,0.0,8.7,54.5,90,25.5,967
sale,2 Bedroom Apartment,9375000,2,2,155 m²,Pearl Valley Golf & Country Estate,Pearl Valley Golf & Country Estate,Paarl,https://www.property24.com/for-sale/pearl-valley-golf-and-country-estate/paarl/western-cape/11772/117047640,,,"Set against a backdrop of majestic mountain ranges and overlooking a vast expanse of water, the views from this resort-style lodge are ...",,https://images.prop24.com/233852929/Ensure264x153,9500,114000,1.22,False,,8500.0,102000.0,rental_area_q1,4517.0,5859.0,11719.0,0.0,1200,-185697.0,-0.0198,1.09,91.91,0.09,2.7406,808606.0,50000,2755106.0,7500000.0,77414.0,-92889.0,-1114667.0,-0.4046,-0.2,11.8481,-2063302.0,-122.01,60484.0,60484.0,0.0,11250000.0,9000000.0,1500000.0,1255106.0,-108372.0,-1.88,11165775.0,12545865.0,16789197.0,2543572.0,6811045.0,5734820.0,3859820.0,-5696895.0,-3153323.0,-1.1445,0.0,-0.0674,0,6,0.0,,0.0222,0.0,50.0,51.0,35.2,0,-13.2,0.0,0.0,0.0,6.2,54.4,100,25.5,968
sale,2 Bedroom Apartment,9375000,2,2,155 m²,Pearl Valley Golf & Country Estate,Pearl Valley Golf & Country Estate,Paarl,https://www.property24.com/for-sale/pearl-valley-golf-and-country-estate/paarl/western-cape/11772/117013089,,,"Set against a backdrop of majestic mountain ranges and overlooking a vast expanse of water, the views from this resort-style lodge are ...",,https://images.prop24.com/233852929/Ensure264x153,9500,114000,1.22,False,,8500.0,102000.0,rental_area_q1,4517.0,5859.0,11719.0,0.0,1200,-185697.0,-0.0198,1.09,91.91,0.09,2.7406,808606.0,50000,2755106.0,7500000.0,77414.0,-92889.0,-1114667.0,-0.4046,-0.2,11.8481,-2063302.0,-122.01,60484.0,60484.0,0.0,11250000.0,9000000.0,1500000.0,1255106.0,-108372.0,-1.88,11165775.0,12545865.0,16789197.0,2543572.0,6811045.0,5734820.0,3859820.0,-5696895.0,-3153323.0,-1.1445,0.0,-0.0674,0,6,0.0,,0.0222,0.0,50.0,51.0,35.2,0,-13.2,0.0,0.0,0.0,6.2,54.4,100,25.5,969
sale,2 Bedroom House,9375000,2,3,155 m²,Pearl Valley Golf & Country Estate,Pearl Valley Golf & Country Estate,Paarl,https://www.property24.com/for-sale/pearl-valley-golf-and-country-estate/paarl/western-cape/11772/117042349,,,"Exclusive Joint Mandate. Stunning double-storey Resort Lodge with two spacious bedrooms, both with en-suite bathrooms and separate ...",,https://images.prop24.com/376112855/Crop600x400,9500,114000,1.22,False,,8500.0,102000.0,rental_area_q1,4517.0,5859.0,11719.0,0.0,1200,-185697.0,-0.0198,1.09,91.91,0.09,2.7406,808606.0,50000,2755106.0,7500000.0,77414.0,-92889.0,-1114667.0,-0.4046,-0.2,11.8481,-2063302.0,-122.01,60484.0,60484.0,0.0,11250000.0,9000000.0,1500000.0,1255106.0,-108372.0,-1.88,11165775.0,12545865.0,16789197.0,2543572.0,6811045.0,5734820.0,3859820.0,-5696895.0,-3153323.0,-1.1445,0.0,-0.0674,0,6,0.0,,0.0222,0.0,50.0,51.0,35.2,0,-13.2,0.0,0.0,0.0,6.2,54.4,100,25.5,970
